Temperature0;Temperature1;Temperature2;Temperature3;Temperature4;Temperature_Rose;Humidite;Temps
"+28.0
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+09.8
";"033
";2019-05-23 11:14:46
"+28.1
";"+26.7
";"-05.7
";"-00.9
";"-03.5
";"+09.4
";"031
";2019-05-23 11:14:56
"+28.1
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+09.4
";"031
";2019-05-23 11:15:06
"+28.1
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+09.4
";"031
";2019-05-23 11:15:17
"+28.1
";"+27.0
";"-06.1
";"-00.6
";"-03.5
";"+09.4
";"031
";2019-05-23 11:15:27
"+28.2
";"+26.7
";"-06.1
";"-00.6
";"-03.8
";"+09.5
";"031
";2019-05-23 11:15:37
"+28.2
";"+26.0
";"-05.7
";"-00.9
";"-03.8
";"+09.4
";"031
";2019-05-23 11:15:47
"+28.2
";"+26.7
";"-06.1
";"-00.6
";"-04.8
";"+09.5
";"031
";2019-05-23 11:15:57
"+28.2
";"+26.7
";"-05.7
";"-00.3
";"-04.5
";"+09.4
";"031
";2019-05-23 11:16:08
"+28.1
";"+26.7
";"-06.1
";"-00.6
";"-05.1
";"+09.4
";"031
";2019-05-23 11:16:18
"+28.1
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+09.4
";"031
";2019-05-23 11:16:28
"+28.0
";"+26.7
";"-05.4
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 11:16:38
"+28.0
";"+26.4
";"-05.7
";"-00.9
";"-04.8
";"+09.3
";"031
";2019-05-23 11:16:48
"+28.0
";"+26.4
";"-05.7
";"-00.9
";"-04.5
";"+09.8
";"032
";2019-05-23 11:16:59
"+28.0
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+09.3
";"031
";2019-05-23 11:17:09
"+28.0
";"+26.7
";"-06.1
";"-00.3
";"-04.5
";"+09.3
";"031
";2019-05-23 11:17:19
"+27.9
";"+26.7
";"-05.7
";"-00.6
";"-04.1
";"+09.7
";"032
";2019-05-23 11:17:29
"+28.0
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+09.3
";"031
";2019-05-23 11:17:39
"+28.0
";"+26.7
";"-06.1
";"-00.3
";"-05.4
";"+09.3
";"031
";2019-05-23 11:17:50
"+28.1
";"+26.7
";"-05.7
";"-00.6
";"-03.5
";"+09.4
";"031
";2019-05-23 11:18:00
"+28.0
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 11:18:10
"+28.0
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 11:18:20
"+28.0
";"+26.0
";"-06.1
";"-00.9
";"-03.5
";"+09.3
";"031
";2019-05-23 11:18:31
"+27.9
";"+26.7
";"-06.1
";"-00.9
";"-04.5
";"+09.2
";"031
";2019-05-23 11:18:41
"+27.9
";"+26.4
";"-05.7
";"-00.6
";"-04.8
";"+09.2
";"031
";2019-05-23 11:18:51
"+27.9
";"+26.4
";"-05.7
";"-00.9
";"-04.8
";"+09.2
";"031
";2019-05-23 11:19:01
"+27.8
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.2
";"031
";2019-05-23 11:19:11
"+27.8
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+09.1
";"031
";2019-05-23 11:19:22
"+27.8
";"+26.4
";"-05.7
";"-00.6
";"-04.8
";"+09.1
";"031
";2019-05-23 11:19:32
"+27.8
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+09.2
";"031
";2019-05-23 11:19:42
"+27.9
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+09.2
";"031
";2019-05-23 11:19:52
"+27.9
";"+26.0
";"-05.7
";"-00.6
";"-04.8
";"+09.2
";"031
";2019-05-23 11:20:02
"+28.0
";"+26.4
";"-06.1
";"-00.9
";"-05.4
";"+09.3
";"031
";2019-05-23 11:20:13
"+28.0
";"+26.4
";"-05.7
";"-00.6
";"-03.5
";"+09.3
";"031
";2019-05-23 11:20:23
"+28.0
";"+26.7
";"-05.7
";"-00.6
";"-03.2
";"+09.3
";"031
";2019-05-23 11:20:33
"+28.0
";"+26.0
";"-06.1
";"-00.6
";"-04.5
";"+09.3
";"031
";2019-05-23 11:20:43
"+28.1
";"+26.0
";"-06.1
";"-00.6
";"-05.1
";"+09.4
";"031
";2019-05-23 11:20:55
"+28.1
";"+26.4
";"-06.1
";"-00.3
";"-04.8
";"+09.4
";"031
";2019-05-23 11:21:05
"+28.0
";"+26.7
";"-05.7
";"-00.6
";"-03.5
";"+09.8
";"032
";2019-05-23 11:21:15
"+28.0
";"+26.0
";"-06.1
";"-00.6
";"-04.8
";"+09.4
";"031
";2019-05-23 11:21:25
"+28.0
";"+26.4
";"-05.7
";"-00.6
";"-03.5
";"+09.8
";"032
";2019-05-23 11:21:35
"+28.0
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 11:21:46
"+28.0
";"+26.0
";"-06.1
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 11:21:56
"+28.0
";"+26.4
";"-06.1
";"-00.9
";"-04.1
";"+09.3
";"031
";2019-05-23 11:22:06
"+28.1
";"+26.0
";"-06.1
";"-00.6
";"-04.1
";"+09.4
";"031
";2019-05-23 11:22:16
"+28.1
";"+26.0
";"-06.1
";"-00.6
";"-05.7
";"+09.4
";"031
";2019-05-23 11:22:26
"+28.1
";"+26.0
";"-06.1
";"-00.6
";"-04.1
";"+09.4
";"031
";2019-05-23 11:22:37
"+28.1
";"+26.0
";"-06.1
";"-00.6
";"-03.8
";"+09.4
";"031
";2019-05-23 11:22:47
"+28.1
";"+26.0
";"-05.7
";"-00.6
";"-03.5
";"+09.4
";"031
";2019-05-23 11:22:58
"+28.0
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.4
";"030
";2019-05-23 11:23:08
"+28.0
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+09.3
";"031
";2019-05-23 11:23:18
"+28.0
";"+26.0
";"-06.1
";"-00.3
";"-03.8
";"+09.3
";"031
";2019-05-23 11:23:28
"+28.0
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+09.3
";"031
";2019-05-23 11:23:38
"+28.0
";"+26.0
";"-06.1
";"-00.6
";"-03.8
";"+09.3
";"031
";2019-05-23 11:23:49
"+28.0
";"+25.7
";"-05.7
";"-00.6
";"-04.5
";"+09.3
";"031
";2019-05-23 11:23:59
"+27.9
";"+26.4
";"-06.1
";"-00.6
";"-05.1
";"+09.2
";"031
";2019-05-23 11:24:09
"+28.0
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+09.3
";"031
";2019-05-23 11:24:19
"+28.0
";"+26.7
";"-05.7
";"-00.6
";"-03.8
";"+09.3
";"031
";2019-05-23 11:24:29
"+28.0
";"+26.4
";"-05.4
";"-00.9
";"-04.5
";"+09.3
";"031
";2019-05-23 11:24:40
"+28.0
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+09.3
";"031
";2019-05-23 11:24:50
"+28.0
";"+26.4
";"-05.7
";"-00.6
";"-04.8
";"+09.3
";"031
";2019-05-23 11:25:00
"+27.9
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+09.2
";"031
";2019-05-23 11:25:10
"+27.9
";"+25.7
";"-06.1
";"-00.6
";"-04.1
";"+09.2
";"031
";2019-05-23 11:25:21
"+27.9
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+09.2
";"031
";2019-05-23 11:25:31
"+27.8
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+09.2
";"031
";2019-05-23 11:25:41
"+27.9
";"+26.4
";"-05.7
";"-00.6
";"-05.1
";"+09.2
";"031
";2019-05-23 11:25:52
"+27.9
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+09.2
";"031
";2019-05-23 11:26:02
"+27.9
";"+26.4
";"-05.7
";"-00.3
";"-05.1
";"+09.2
";"031
";2019-05-23 11:26:12
"+27.9
";"+26.4
";"-06.1
";"-00.9
";"-04.8
";"+09.2
";"031
";2019-05-23 11:26:22
"+27.9
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+09.7
";"032
";2019-05-23 11:26:32
"+27.9
";"+26.0
";"-05.7
";"-00.6
";"-04.1
";"+09.2
";"031
";2019-05-23 11:26:43
"+27.9
";"+26.7
";"-05.7
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 11:26:53
"+27.9
";"+26.0
";"-05.4
";"-00.6
";"-03.8
";"+09.2
";"031
";2019-05-23 11:27:03
"+28.0
";"+26.4
";"-05.7
";"-00.3
";"-03.8
";"+09.7
";"032
";2019-05-23 11:27:13
"+28.0
";"+26.7
";"-05.7
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 11:27:23
"+28.0
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+10.3
";"033
";2019-05-23 11:27:34
"+28.1
";"+26.7
";"-06.1
";"-00.3
";"-04.1
";"+10.3
";"032
";2019-05-23 11:27:44
"+28.1
";"+26.7
";"-05.7
";"-00.6
";"-04.5
";"+09.4
";"031
";2019-05-23 11:27:54
"+28.2
";"+26.7
";"-05.4
";"-00.9
";"-05.1
";"+09.4
";"031
";2019-05-23 11:28:04
"+28.2
";"+26.4
";"-05.7
";"-00.9
";"-04.1
";"+09.5
";"031
";2019-05-23 11:28:14
"+28.2
";"+26.7
";"-05.7
";"-00.9
";"-05.1
";"+09.5
";"031
";2019-05-23 11:28:25
"+28.2
";"+26.7
";"-06.1
";"-00.6
";"-03.5
";"+09.4
";"031
";2019-05-23 11:28:35
"+28.2
";"+26.4
";"-05.7
";"-00.9
";"-03.8
";"+09.5
";"031
";2019-05-23 11:28:45
"+28.3
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.5
";"031
";2019-05-23 11:28:55
"+28.3
";"+26.4
";"-05.7
";"-00.3
";"-04.5
";"+09.5
";"031
";2019-05-23 11:29:05
"+28.3
";"+27.3
";"-05.7
";"-00.6
";"-04.8
";"+09.6
";"031
";2019-05-23 11:29:16
"+28.4
";"+26.7
";"-05.4
";"-00.9
";"-04.8
";"+10.1
";"032
";2019-05-23 11:29:26
"+28.3
";"+26.4
";"-06.1
";"-00.6
";"-04.8
";"+09.6
";"031
";2019-05-23 11:29:36
"+28.4
";"+26.7
";"-06.1
";"-00.6
";"-05.1
";"+09.6
";"031
";2019-05-23 11:29:46
"+28.4
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.7
";"031
";2019-05-23 11:29:57
"+28.4
";"+26.7
";"-05.7
";"-00.3
";"-04.8
";"+09.6
";"031
";2019-05-23 11:30:07
"+28.3
";"+26.7
";"-05.7
";"-00.6
";"-04.1
";"+09.6
";"031
";2019-05-23 11:30:17
"+28.3
";"+27.3
";"-06.1
";"-00.3
";"-04.1
";"+09.6
";"031
";2019-05-23 11:30:27
"+28.3
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+09.6
";"031
";2019-05-23 11:30:37
"+28.3
";"+27.0
";"-06.1
";"-00.6
";"-04.1
";"+09.5
";"031
";2019-05-23 11:30:48
"+28.3
";"+26.7
";"-05.7
";"-00.6
";"-05.1
";"+09.6
";"031
";2019-05-23 11:30:58
"+28.3
";"+26.7
";"-06.1
";"-00.6
";"-04.8
";"+09.6
";"031
";2019-05-23 11:31:08
"+28.3
";"+27.3
";"-05.4
";"-00.9
";"-05.4
";"+09.6
";"031
";2019-05-23 11:31:18
"+28.3
";"+27.0
";"-06.1
";"-00.6
";"-05.1
";"+09.6
";"031
";2019-05-23 11:31:28
"+28.3
";"+26.4
";"-05.7
";"-00.6
";"-04.8
";"+09.5
";"031
";2019-05-23 11:31:39
"+28.3
";"+26.4
";"-06.1
";"-00.6
";"-05.1
";"+09.5
";"031
";2019-05-23 11:31:49
"+28.3
";"+26.4
";"-05.7
";"-00.6
";"-04.8
";"+09.5
";"031
";2019-05-23 11:31:59
"+28.3
";"+27.6
";"-05.7
";"-00.3
";"-04.8
";"+09.6
";"031
";2019-05-23 11:32:09
"+28.2
";"+27.0
";"-05.7
";"-00.6
";"-03.8
";"+09.0
";"031
";2019-05-23 11:32:19
"+28.1
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+08.9
";"030
";2019-05-23 11:32:30
"+28.1
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+08.9
";"030
";2019-05-23 11:32:40
"+28.1
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+08.9
";"030
";2019-05-23 11:32:50
"+28.0
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 11:33:00
"+28.0
";"+26.0
";"-05.4
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 11:33:11
"+28.1
";"+26.4
";"-05.7
";"-00.6
";"-04.8
";"+09.4
";"031
";2019-05-23 11:33:21
"+28.0
";"+26.4
";"-06.1
";"-00.6
";"-05.4
";"+09.3
";"031
";2019-05-23 11:33:31
"+28.0
";"+26.4
";"-05.4
";"-00.6
";"-04.5
";"+09.3
";"031
";2019-05-23 11:33:41
"+28.0
";"+26.0
";"-06.1
";"-00.6
";"-04.8
";"+09.3
";"031
";2019-05-23 11:33:51
"+28.0
";"+25.7
";"-05.7
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 11:34:02
"+27.9
";"+26.0
";"-05.4
";"-00.6
";"-04.8
";"+09.2
";"031
";2019-05-23 11:34:12
"+27.8
";"+26.4
";"-06.1
";"-00.6
";"-03.5
";"+09.1
";"031
";2019-05-23 11:34:22
"+27.8
";"+26.4
";"-05.7
";"-00.9
";"-04.1
";"+09.1
";"031
";2019-05-23 11:34:32
"+27.9
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+09.2
";"031
";2019-05-23 11:34:42
"+27.9
";"+26.4
";"-06.1
";"-00.9
";"-04.8
";"+09.2
";"031
";2019-05-23 11:34:53
"+27.9
";"+26.0
";"-05.7
";"-00.6
";"-03.2
";"+09.2
";"031
";2019-05-23 11:35:03
"+27.9
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.2
";"031
";2019-05-23 11:35:13
"+28.0
";"+26.0
";"-06.1
";"-00.6
";"-04.8
";"+09.7
";"032
";2019-05-23 11:35:23
"+28.0
";"+26.4
";"-06.1
";"-00.6
";"-04.8
";"+09.7
";"032
";2019-05-23 11:35:33
"+28.0
";"+26.7
";"-06.1
";"-00.6
";"-03.8
";"+09.8
";"032
";2019-05-23 11:35:44
"+28.1
";"+26.4
";"-06.1
";"-00.6
";"-04.8
";"+09.8
";"032
";2019-05-23 11:35:54
"+28.1
";"+26.0
";"-05.7
";"-00.9
";"-04.1
";"+09.4
";"031
";2019-05-23 11:36:04
"+28.1
";"+26.7
";"-06.1
";"-00.3
";"-05.1
";"+09.4
";"031
";2019-05-23 11:36:14
"+28.2
";"+26.7
";"-05.7
";"-00.9
";"-05.1
";"+09.5
";"031
";2019-05-23 11:36:24
"+28.3
";"+26.4
";"-06.1
";"-00.9
";"-03.8
";"+09.5
";"031
";2019-05-23 11:36:35
"+28.3
";"+26.0
";"-06.1
";"-00.6
";"-04.1
";"+09.5
";"030
";2019-05-23 11:36:45
"+28.3
";"+26.4
";"-05.7
";"-00.9
";"-03.8
";"+09.6
";"030
";2019-05-23 11:36:55
"+28.3
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+09.5
";"031
";2019-05-23 11:37:05
"+28.3
";"+26.0
";"-05.7
";"-00.6
";"-04.1
";"+09.5
";"031
";2019-05-23 11:37:15
"+28.3
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.6
";"031
";2019-05-23 11:37:26
"+28.3
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+09.6
";"031
";2019-05-23 11:37:36
"+28.3
";"+26.0
";"-06.1
";"-00.3
";"-03.8
";"+09.6
";"031
";2019-05-23 11:37:46
"+28.3
";"+26.7
";"-05.4
";"-00.6
";"-04.1
";"+09.6
";"031
";2019-05-23 11:37:56
"+28.3
";"+26.7
";"-06.1
";"-00.6
";"-04.8
";"+09.1
";"030
";2019-05-23 11:38:07
"+28.2
";"+26.4
";"-06.1
";"-00.6
";"-04.5
";"+09.0
";"030
";2019-05-23 11:38:17
"+28.2
";"+26.4
";"-06.1
";"-00.6
";"-04.1
";"+09.0
";"030
";2019-05-23 11:38:27
"+28.2
";"+26.7
";"-06.1
";"-00.6
";"-04.5
";"+09.0
";"030
";2019-05-23 11:38:37
"+28.2
";"+26.4
";"-06.1
";"-00.6
";"-05.1
";"+09.4
";"031
";2019-05-23 11:38:47
"+28.1
";"+26.4
";"-05.4
";"-00.6
";"-04.1
";"+09.4
";"031
";2019-05-23 11:38:58
"+28.2
";"+26.0
";"-05.7
";"-00.6
";"-03.5
";"+09.4
";"031
";2019-05-23 11:39:08
"+28.1
";"+26.7
";"-05.7
";"-00.6
";"-03.8
";"+09.4
";"031
";2019-05-23 11:39:18
"+28.1
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+09.4
";"031
";2019-05-23 11:39:28
"+28.1
";"+26.7
";"-05.7
";"-00.6
";"-03.8
";"+09.4
";"031
";2019-05-23 11:39:38
"+28.1
";"+26.7
";"-06.1
";"-00.6
";"-04.5
";"+09.4
";"031
";2019-05-23 11:39:49
"+28.0
";"+26.7
";"-05.7
";"-00.9
";"-04.8
";"+09.3
";"031
";2019-05-23 11:39:59
"+28.0
";"+26.4
";"-06.1
";"-00.6
";"-04.8
";"+09.3
";"031
";2019-05-23 11:40:09
"+28.0
";"+26.4
";"-06.1
";"-00.6
";"-04.8
";"+09.3
";"031
";2019-05-23 11:40:19
"+27.9
";"+26.4
";"-06.1
";"-00.6
";"-04.8
";"+09.2
";"031
";2019-05-23 11:40:29
"+27.8
";"+26.0
";"-06.1
";"-00.3
";"-04.1
";"+09.2
";"031
";2019-05-23 11:40:40
"+27.7
";"+26.0
";"-05.7
";"-00.9
";"-05.1
";"+09.1
";"031
";2019-05-23 11:40:50
"+27.6
";"+26.4
";"-05.7
";"-00.3
";"-04.1
";"+08.9
";"031
";2019-05-23 11:41:00
"+27.7
";"+26.7
";"-05.7
";"-00.6
";"-04.1
";"+09.0
";"031
";2019-05-23 11:41:10
"+27.6
";"+26.4
";"-05.7
";"-00.6
";"-04.8
";"+08.9
";"031
";2019-05-23 11:41:20
"+27.6
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+09.0
";"031
";2019-05-23 11:41:31
"+27.6
";"+27.0
";"-06.1
";"-00.9
";"-04.8
";"+08.9
";"031
";2019-05-23 11:41:41
"+27.6
";"+26.4
";"-06.1
";"-00.9
";"-04.1
";"+08.9
";"031
";2019-05-23 11:41:51
"+27.6
";"+26.0
";"-05.7
";"-00.3
";"-04.1
";"+09.0
";"031
";2019-05-23 11:42:01
"+27.7
";"+25.7
";"-05.7
";"-00.6
";"-03.8
";"+09.0
";"031
";2019-05-23 11:42:12
"+27.7
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+09.1
";"031
";2019-05-23 11:42:22
"+27.8
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.1
";"031
";2019-05-23 11:42:32
"+27.8
";"+25.7
";"-05.7
";"-00.6
";"-04.5
";"+09.1
";"031
";2019-05-23 11:42:42
"+27.9
";"+26.7
";"-06.1
";"-00.3
";"-05.1
";"+09.2
";"031
";2019-05-23 11:42:52
"+27.9
";"+26.7
";"-05.7
";"-00.6
";"-05.1
";"+09.2
";"031
";2019-05-23 11:43:03
"+28.0
";"+26.4
";"-05.7
";"-00.6
";"-05.4
";"+09.3
";"031
";2019-05-23 11:43:13
"+28.0
";"+26.0
";"-05.7
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 11:43:23
"+28.0
";"+26.4
";"-06.1
";"-00.6
";"-04.8
";"+09.3
";"031
";2019-05-23 11:43:33
"+28.0
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+09.3
";"031
";2019-05-23 11:43:43
"+28.1
";"+26.7
";"-05.7
";"-00.9
";"-03.5
";"+09.4
";"031
";2019-05-23 11:43:54
"+28.1
";"+26.4
";"-06.1
";"-00.6
";"-04.8
";"+09.4
";"031
";2019-05-23 11:44:04
"+28.1
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+09.4
";"031
";2019-05-23 11:44:14
"+28.2
";"+26.4
";"-06.1
";"-00.3
";"-05.1
";"+09.4
";"031
";2019-05-23 11:44:24
"+28.1
";"+26.7
";"-05.4
";"-00.3
";"-04.5
";"+09.4
";"031
";2019-05-23 11:44:34
"+28.1
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.4
";"031
";2019-05-23 11:44:45
"+28.1
";"+26.7
";"-05.7
";"-00.9
";"-03.5
";"+09.4
";"031
";2019-05-23 11:44:55
"+28.2
";"+26.4
";"-05.7
";"-00.6
";"-05.1
";"+09.4
";"031
";2019-05-23 11:45:05
"+28.1
";"+26.4
";"-05.7
";"-00.9
";"-04.5
";"+09.4
";"031
";2019-05-23 11:45:15
"+28.1
";"+26.0
";"-05.7
";"-00.9
";"-04.5
";"+09.4
";"031
";2019-05-23 11:45:25
"+28.2
";"+26.7
";"-05.7
";"-00.6
";"-03.8
";"+09.4
";"031
";2019-05-23 11:45:36
"+28.2
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.5
";"031
";2019-05-23 11:45:46
"+28.2
";"+27.0
";"-05.7
";"-00.6
";"-04.1
";"+09.5
";"031
";2019-05-23 11:45:56
"+28.3
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.1
";"030
";2019-05-23 11:46:06
"+28.3
";"+26.0
";"-05.7
";"-00.9
";"-03.8
";"+09.1
";"030
";2019-05-23 11:46:16
"+28.1
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+08.9
";"030
";2019-05-23 11:46:27
"+28.1
";"+26.7
";"-06.1
";"-00.6
";"-04.5
";"+08.9
";"030
";2019-05-23 11:46:37
"+28.1
";"+26.0
";"-05.7
";"-00.6
";"-03.5
";"+08.9
";"030
";2019-05-23 11:46:47
"+28.1
";"+27.3
";"-05.7
";"-00.6
";"-04.5
";"+08.9
";"030
";2019-05-23 11:46:57
"+28.1
";"+26.4
";"-05.7
";"-00.6
";"-04.8
";"+08.9
";"030
";2019-05-23 11:47:08
"+28.1
";"+26.0
";"-05.7
";"-00.6
";"-05.1
";"+08.9
";"030
";2019-05-23 11:47:18
"+28.1
";"+26.4
";"-05.4
";"-00.6
";"-04.1
";"+08.9
";"030
";2019-05-23 11:47:28
"+28.1
";"+26.0
";"-05.7
";"-00.6
";"-04.1
";"+08.9
";"030
";2019-05-23 11:47:38
"+28.1
";"+27.0
";"-06.1
";"-00.6
";"-04.1
";"+08.9
";"030
";2019-05-23 11:47:48
"+28.1
";"+26.0
";"-05.4
";"-00.6
";"-05.1
";"+08.9
";"030
";2019-05-23 11:47:59
"+28.1
";"+26.0
";"-06.1
";"-00.3
";"-04.1
";"+08.9
";"030
";2019-05-23 11:48:09
"+28.0
";"+26.7
";"-06.1
";"-00.6
";"-03.8
";"+08.8
";"030
";2019-05-23 11:48:19
"+27.9
";"+26.4
";"-06.1
";"-00.6
";"-04.1
";"+08.8
";"030
";2019-05-23 11:48:29
"+27.9
";"+26.7
";"-06.1
";"-00.3
";"-04.8
";"+08.7
";"030
";2019-05-23 11:48:39
"+27.9
";"+26.7
";"-06.1
";"-00.6
";"-04.8
";"+08.7
";"030
";2019-05-23 11:48:50
"+27.9
";"+26.4
";"-05.7
";"-00.9
";"-05.1
";"+08.7
";"030
";2019-05-23 11:49:00
"+27.9
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+08.7
";"030
";2019-05-23 11:49:10
"+28.0
";"+27.3
";"-06.1
";"-00.6
";"-04.5
";"+08.8
";"030
";2019-05-23 11:49:20
"+27.9
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+08.8
";"030
";2019-05-23 11:49:30
"+27.9
";"+26.0
";"-06.1
";"-00.6
";"-05.1
";"+08.7
";"030
";2019-05-23 11:49:41
"+27.7
";"+26.4
";"-06.1
";"-00.6
";"-04.5
";"+09.1
";"031
";2019-05-23 11:49:51
"+27.7
";"+26.4
";"-06.1
";"-00.6
";"-03.5
";"+09.1
";"031
";2019-05-23 11:50:01
"+27.7
";"+26.4
";"-06.1
";"-00.6
";"-05.1
";"+09.0
";"031
";2019-05-23 11:50:11
"+27.7
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+09.0
";"031
";2019-05-23 11:50:21
"+27.7
";"+25.4
";"-05.7
";"-00.6
";"-04.8
";"+09.0
";"031
";2019-05-23 11:50:32
"+27.7
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+09.0
";"031
";2019-05-23 11:50:42
"+27.7
";"+26.0
";"-05.1
";"-00.6
";"-04.8
";"+09.0
";"031
";2019-05-23 11:50:52
"+27.7
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+09.0
";"031
";2019-05-23 11:51:02
"+27.7
";"+27.0
";"-05.7
";"-00.6
";"-04.1
";"+09.0
";"031
";2019-05-23 11:51:13
"+27.7
";"+26.0
";"-05.7
";"-00.3
";"-04.8
";"+09.0
";"031
";2019-05-23 11:51:23
"+27.6
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+09.0
";"031
";2019-05-23 11:51:33
"+27.6
";"+26.0
";"-05.7
";"-00.6
";"-03.5
";"+08.9
";"031
";2019-05-23 11:51:43
"+27.5
";"+26.4
";"-05.7
";"-00.6
";"-03.5
";"+08.9
";"031
";2019-05-23 11:51:53
"+27.5
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+08.9
";"031
";2019-05-23 11:52:04
"+27.5
";"+25.7
";"-05.7
";"-00.6
";"-05.1
";"+08.9
";"031
";2019-05-23 11:52:14
"+27.6
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+08.9
";"031
";2019-05-23 11:52:24
"+27.6
";"+26.4
";"-05.7
";"-00.9
";"-04.5
";"+08.9
";"031
";2019-05-23 11:52:34
"+27.6
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+09.0
";"031
";2019-05-23 11:52:44
"+27.6
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+09.0
";"031
";2019-05-23 11:52:55
"+27.6
";"+26.4
";"-06.1
";"-00.6
";"-04.5
";"+09.0
";"031
";2019-05-23 11:53:05
"+27.6
";"+26.7
";"-05.4
";"-00.9
";"-04.8
";"+08.9
";"031
";2019-05-23 11:53:15
"+27.6
";"+26.0
";"-06.1
";"-00.6
";"-04.1
";"+08.9
";"031
";2019-05-23 11:53:25
"+27.6
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+09.0
";"031
";2019-05-23 11:53:35
"+27.7
";"+26.7
";"-05.7
";"-00.6
";"-04.8
";"+09.1
";"031
";2019-05-23 11:53:46
"+27.7
";"+26.0
";"-05.7
";"-00.6
";"-05.1
";"+09.0
";"031
";2019-05-23 11:53:56
"+27.6
";"+26.7
";"-05.7
";"-00.6
";"-04.1
";"+08.9
";"031
";2019-05-23 11:54:06
"+27.6
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+09.0
";"031
";2019-05-23 11:54:16
"+27.6
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+09.0
";"031
";2019-05-23 11:54:26
"+27.7
";"+26.4
";"-05.7
";"-00.9
";"-04.5
";"+09.0
";"031
";2019-05-23 11:54:37
"+27.8
";"+26.0
";"-05.7
";"-00.6
";"-04.1
";"+09.1
";"031
";2019-05-23 11:54:47
