6527; 35Lam Sco;17 33 36.5;-37 06 14; 1.63
6529;          ;17 19 37.0;+80 08 11; 5.72
6530;          ;17 35 20.0;-53 21 10; 6.10
6531;          ;17 30 40.3;+38 52 56; 6.43
6532;          ;17 32 15.0;+11 55 49; 6.42
6533; 78    Her;17 31 49.6;+28 24 27; 5.62
6534;          ;17 33 29.9;-05 44 41; 5.62
6535;          ;17 34 42.5;-32 34 54; 5.70
6536; 23Bet Dra;17 30 26.0;+52 18 05; 2.79
6537;  1Sig Ara;17 35 39.6;-46 30 20; 4.59
6538;          ;17 32 01.1;+34 16 15; 6.56
6539;          ;17 35 43.0;-37 26 24; 6.48
6540;          ;17 30 43.8;+57 52 35; 6.40
6541;          ;17 33 22.8;+19 15 24; 5.64
6542;          ;17 33 39.4;+16 19 03; 5.69
6543;          ;17 33 42.8;+14 50 30; 6.48
6544;          ;17 34 46.4;-11 14 31; 5.55
6545; 52    Oph;17 35 18.5;-22 02 38; 6.57
6546;          ;17 36 32.8;-38 38 07; 4.29
6547;          ;17 37 27.2;-50 03 36; 5.93
6548; 53    Oph;17 34 36.7;+09 35 12; 5.81
6549;   Pi  Ara;17 38 05.6;-54 30 01; 5.25
6550;          ;17 33 07.3;+41 14 37; 5.74
6551;          ;17 34 27.2;+16 30 14; 6.40
6552;          ;18 01 34.1;-85 12 53; 6.45
6553;   The Sco;17 37 19.2;-42 59 52; 1.87
6554; 24Nu 1Dra;17 32 10.6;+55 11 03; 4.88
6555; 25Nu 2Dra;17 32 16.0;+55 10 23; 4.87
6556; 55Alp Oph;17 34 56.1;+12 33 36; 2.08
6557;          ;17 37 26.8;-38 03 56; 6.26
6558;          ;17 38 08.5;-42 52 50; 6.10
6559;          ;17 35 59.6;+20 59 46; 6.10
6560;          ;17 33 31.7;+57 33 32; 6.17
6561; 55Xi  Ser;17 37 35.2;-15 23 55; 3.54
6562;          ;17 37 36.2;-15 34 16; 5.94
6563;          ;17 35 42.4;+37 18 06; 6.10
6564;          ;17 36 07.9;+28 11 05; 6.38
6565;          ;17 44 19.7;-72 13 15; 6.49
6566; 27    Dra;17 31 57.9;+68 08 06; 5.05
6567; 57Mu  Oph;17 37 50.7;-08 07 08; 4.62
6568;          ;17 38 09.5;-10 55 35; 5.75
6569;   Lam Ara;17 40 23.6;-49 24 56; 4.77
6570;          ;17 36 36.7;+30 47 07; 6.02
6571; 79    Her;17 37 31.1;+24 18 36; 5.77
6572;          ;17 41 16.3;-46 55 19; 5.79
6573; 26    Dra;17 34 59.5;+61 52 30; 5.23
6574; 82    Her;17 36 37.6;+48 35 08; 5.37
6575;          ;17 39 08.5;+02 01 41; 6.26
6576;          ;17 42 03.9;-50 30 38; 6.24
6577;          ;17 38 57.8;+13 19 45; 6.12
6578;          ;17 40 11.8;-02 09 09; 6.19
6579;          ;17 38 49.7;+32 44 22; 6.37
6580;   Kap Sco;17 42 29.3;-39 01 48; 2.41
6581; 56Omi Ser;17 41 24.9;-12 52 31; 4.26
6582;   Eta Pav;17 45 44.0;-64 43 26; 3.62
6583;          ;17 42 51.0;-36 56 45; 5.54
6584;          ;17 39 57.5;+31 12 09; 6.03
6585;   Mu  Ara;17 44 08.7;-51 50 03; 5.15
6586;          ;17 44 55.8;-57 32 43; 6.01
6587;          ;17 43 06.9;-33 03 04; 6.40
6588; 85Iot Her;17 39 27.9;+46 00 23; 3.80
6589;          ;17 41 11.0;+15 10 41; 6.34
6590;          ;17 41 32.3;+06 18 46; 5.95
6591;          ;17 40 41.2;+31 17 15; 6.28
6592;          ;17 41 05.5;+24 30 48; 6.36
6593;          ;17 43 17.8;-27 53 03; 6.36
6594;          ;17 41 58.7;+15 57 07; 5.52
6595; 58    Oph;17 43 25.8;-21 41 00; 4.87
6596; 28Ome Dra;17 36 57.1;+68 45 29; 4.80
6597;          ;17 44 42.0;-42 43 44; 5.87
6598;          ;17 36 39.7;+69 34 15; 6.42
6599;          ;17 40 37.6;+43 28 15; 6.59
6600;          ;17 43 48.6;-13 30 31; 6.39
6601;          ;17 43 47.0;-07 04 46; 6.30
6602; 83    Her;17 42 28.4;+24 33 51; 5.52
6603; 60Bet Oph;17 43 28.4;+04 34 02; 2.77
6604;          ;17 43 22.0;+14 17 42; 6.24
6605;          ;17 40 36.2;+57 18 37; 6.77
6606;          ;17 37 08.8;+72 27 21; 5.86
6607;          ;17 41 21.8;+51 49 05; 5.99
6608; 84    Her;17 43 21.6;+24 19 40; 5.71
6609; 61    Oph;17 44 34.0;+02 34 46; 6.17
6610;          ;17 44 35.4;+02 34 44; 6.56
6611;          ;17 44 17.3;+14 24 37; 6.19
6612;          ;17 43 05.6;+44 05 04; 6.34
6613;          ;17 47 07.3;-38 06 42; 6.43
6614;          ;17 48 38.1;-55 24 06; 6.11
6615;   Iot1Sco;17 47 35.1;-40 07 37; 3.03
6616;  3    Sgr;17 47 33.6;-27 49 51; 4.54
6617;          ;17 47 45.6;-22 28 41; 6.18
6618;          ;17 43 59.3;+53 48 06; 5.75
6619;          ;17 45 40.3;+31 30 17; 6.23
6620;          ;17 47 36.8;-14 43 33; 5.94
6621;          ;17 48 27.8;-26 58 30; 6.35
6622;          ;17 50 28.2;-53 36 44; 5.92
6623; 86Mu  Her;17 46 27.5;+27 43 14; 3.42
6624;          ;17 51 35.5;-60 09 52; 5.78
6625;          ;17 45 53.7;+38 52 53; 6.52
6626;          ;17 45 58.5;+39 19 21; 6.68
6627;          ;17 47 08.0;+17 41 50; 5.72
6628;          ;17 49 10.5;-31 42 12; 4.83
6629; 62Gam Oph;17 47 53.6;+02 42 26; 3.75
6630;          ;17 49 51.5;-37 02 36; 3.21
6631;   Iot2Sco;17 50 11.2;-40 05 26; 4.81
6632;          ;17 51 11.0;-53 07 50; 6.09
6633;          ;17 48 20.2;+03 48 15; 6.22
6634;          ;17 53 18.4;-65 29 21; 6.49
6635;          ;17 57 41.8;-76 10 39; 6.07
6636; 31Psi1Dra;17 41 56.3;+72 08 56; 4.58
6637; 31Psi1Dra;17 41 58.0;+72 09 25; 5.79
6638;          ;17 48 24.8;+20 33 56; 5.69
6639;          ;17 49 18.9;+01 57 40; 6.47
6640;          ;17 51 44.5;-45 36 02; 6.11
6641;          ;17 47 08.1;+47 36 44; 6.43
6642;          ;17 48 47.9;+19 15 19; 6.12
6643;          ;17 51 32.8;-40 46 21; 5.96
6644; 87    Her;17 48 49.2;+25 37 22; 5.12
6645;          ;17 51 12.5;-30 33 26; 6.66
6646;          ;18 05 26.7;-81 29 11; 6.35
6647;          ;17 52 13.6;-34 47 57; 5.90
6648;          ;17 52 19.7;-34 25 00; 5.84
6649;          ;17 52 52.7;-41 59 48; 6.20
6650;          ;17 50 43.5;+11 56 48; 6.17
6651;          ;17 52 49.2;-34 06 51; 6.06
6652;          ;17 52 55.9;-35 01 07; 6.45
6653;          ;17 52 57.9;-35 37 27; 6.03
6654;          ;17 50 22.9;+29 19 20; 5.50
6655;          ;17 50 48.4;+22 18 59; 5.98
6656; 30    Dra;17 49 04.3;+50 46 52; 5.02
6657;          ;17 53 19.6;-34 43 50; 6.17
6658;          ;17 53 23.3;-34 53 43; 5.60
6659;          ;17 51 59.5;-01 14 12; 6.35
6660;          ;17 53 45.5;-34 47 09; 6.38
6661;          ;17 52 38.8;-06 08 37; 6.21
6662;          ;17 53 54.9;-34 45 09; 5.96
6663;          ;17 53 58.1;-34 49 54; 6.42
6664; 88    Her;17 50 03.3;+48 23 39; 6.68
6665;          ;17 51 58.5;+15 19 33; 6.46
6666;          ;17 53 03.6;-10 53 59; 6.18
6667;          ;17 52 35.4;+01 18 18; 5.95
6668;          ;17 54 27.2;-34 27 59; 5.96
6669;          ;17 51 14.0;+40 04 21; 6.46
6670;          ;17 53 14.2;+06 06 05; 5.77
6671;          ;17 55 07.9;-36 28 33; 6.06
6672;          ;17 54 54.0;-24 53 14; 6.20
6673;          ;17 52 04.7;+39 58 56; 6.04
6674;          ;17 52 01.0;+46 38 36; 6.38
6675;          ;17 56 47.4;-44 20 32; 4.86
6676;          ;17 54 14.2;+11 07 50; 6.38
6677; 90    Her;17 53 18.1;+40 00 29; 5.16
6678;          ;17 56 55.8;-40 18 20; 6.43
6679;          ;17 55 55.0;-18 48 08; 6.52
6680;          ;17 56 41.9;-28 03 55; 5.80
6681;          ;17 56 19.0;-15 48 45; 5.89
6682;          ;17 57 47.7;-41 42 58; 4.88
6683;          ;17 57 57.8;-39 08 13; 6.29
6684;          ;17 56 18.4;+00 40 13; 5.82
6685; 89    Her;17 55 25.2;+26 03 00; 5.46
6686;          ;17 56 47.7;-04 04 55; 5.47
6687;          ;17 55 50.8;+22 27 51; 5.58
6688; 32Xi  Dra;17 53 31.7;+56 52 22; 3.75
6689;          ;17 57 04.3;+00 03 59; 5.97
6690;          ;17 56 56.0;+06 29 16; 6.29
6691;          ;17 58 55.6;-36 51 30; 5.74
6692;          ;17 58 39.1;-28 45 33; 6.01
6693;          ;17 59 05.2;-30 15 11; 5.16
6694;          ;17 59 05.5;-30 15 12; 7.04
6695; 91The Her;17 56 15.2;+37 15 02; 3.86
6696;          ;17 57 26.9;+11 02 39; 6.36
6697;          ;17 57 14.3;+23 59 45; 6.30
6698; 64Nu  Oph;17 59 01.6;-09 46 25; 3.34
6699;          ;17 55 23.7;+55 58 17; 6.10
6700;  4    Sgr;17 59 47.6;-23 48 58; 4.76
6701; 35    Dra;17 49 27.0;+76 57 46; 5.04
6702;          ;17 56 48.4;+45 21 03; 6.02
6703; 92Xi  Her;17 57 45.9;+29 14 52; 3.70
6704;          ;18 00 00.1;-20 20 21; 6.21
6705; 33Gam Dra;17 56 36.4;+51 29 20; 2.23
6706;          ;17 59 36.7;-04 49 17; 5.87
6707; 94Nu  Her;17 58 30.2;+30 11 22; 4.41
6708;          ;18 01 48.3;-36 22 40; 6.30
6709;          ;18 00 15.5;+00 37 46; 6.37
6710; 57Zet Ser;18 00 29.0;-03 41 25; 4.62
6711;          ;17 58 42.3;+36 17 16; 6.00
6712; 66    Oph;18 00 15.8;+04 22 07; 4.64
6713; 93    Her;18 00 03.4;+16 45 03; 4.67
6714; 67    Oph;18 00 38.7;+02 55 54; 3.97
6715;  6    Sgr;18 01 23.1;-17 09 25; 6.28
6716;          ;18 01 54.4;-22 46 50; 5.77
6717;          ;17 50 10.5;+78 18 24; 6.24
6718;          ;17 58 52.3;+45 28 34; 6.48
6719;          ;18 00 52.9;+06 16 06; 6.34
6720;          ;18 00 27.7;+19 30 21; 6.50
6721;   Chi Oct;18 54 46.9;-87 36 21; 5.28
6722;          ;18 00 57.2;+15 05 36; 6.26
6723; 68    Oph;18 01 45.2;+01 18 19; 4.45
6724;  7    Sgr;18 02 51.1;-24 16 56; 5.34
6725; 34Psi2Dra;17 55 11.2;+72 00 18; 5.45
6726;          ;18 00 36.4;+33 12 50; 5.99
6727;          ;18 03 01.7;-22 43 06; 6.74
6728;          ;17 59 56.2;+45 30 05; 5.67
6729; 95    Her;18 01 29.9;+21 35 43; 5.18
6730; 95    Her;18 01 30.4;+21 35 44; 4.96
6731;          ;18 11 15.7;-75 53 29; 5.86
6732;          ;18 02 46.3;-05 21 31; 6.76
6733; 69Tau Oph;18 03 05.0;-08 10 49; 5.94
6734; 69Tau Oph;18 03 04.9;-08 10 50; 5.24
6735;          ;17 54 26.6;+75 10 15; 6.36
6736;  9    Sgr;18 03 52.4;-24 21 38; 5.97
6737;          ;18 01 35.9;+33 18 41; 6.15
6738; 96    Her;18 02 23.1;+20 50 01; 5.28
6739;          ;18 04 50.4;-35 54 05; 6.00
6740;          ;18 07 48.3;-64 33 00; 6.41
6741; 97    Her;18 02 30.1;+22 55 23; 6.21
6742;   Gam1Sgr;18 05 01.3;-29 34 48; 4.69
6743;   The Ara;18 06 37.9;-50 05 30; 3.66
6744;          ;18 03 14.7;+19 36 47; 6.50
6745;   Pi  Pav;18 08 34.8;-63 40 06; 4.35
6746; 10Gam2Sgr;18 05 48.5;-30 25 27; 2.99
6747;          ;18 04 37.3;+01 55 09; 6.14
6748;          ;18 06 23.7;-36 01 11; 5.95
6749;          ;18 06 49.8;-43 25 29; 5.77
6750;          ;18 06 49.8;-43 25 29; 5.77
6751;          ;18 12 34.5;-73 40 18; 5.85
6752; 70    Oph;18 05 27.3;+02 29 58; 4.03
6753;          ;18 03 09.0;+48 27 52; 6.21
6754;          ;18 04 40.2;+23 56 33; 6.34
6755;          ;18 06 07.4;-08 19 26; 5.85
6756;          ;18 06 15.2;-04 45 05; 5.77
6757;          ;18 06 07.4;-00 26 48; 6.34
6758;          ;18 05 43.3;+12 00 14; 7.04
6759;          ;18 08 30.1;-45 46 02; 6.15
6760;          ;18 09 57.6;-59 02 24; 6.38
6761;   Iot Pav;18 10 26.1;-62 00 08; 5.49
6762;          ;18 07 11.4;-21 26 38; 6.28
6763;          ;18 05 30.2;+21 38 49; 6.15
6764;          ;18 04 43.2;+40 05 03; 6.52
6765; 98    Her;18 06 01.9;+22 13 08; 5.06
6766;          ;18 08 05.0;-28 27 26; 4.57
6767;          ;18 05 00.8;+41 56 48; 6.34
6768;          ;18 05 49.6;+32 13 50; 5.71
6769;          ;18 07 48.4;-17 09 15; 5.52
6770; 71    Oph;18 07 18.4;+08 44 02; 4.64
6771; 72    Oph;18 07 21.0;+09 33 50; 3.73
6772;          ;18 09 22.4;-36 40 21; 6.58
6773;          ;18 08 54.1;-25 28 21; 6.61
6774;          ;18 14 24.1;-70 45 05; 6.73
6775; 99    Her;18 07 01.5;+30 33 43; 5.04
6776;          ;18 07 48.4;+13 04 16; 6.63
6777;          ;18 09 59.9;-32 43 11; 6.43
6778;          ;18 11 04.5;-47 30 47; 6.07
6779;103Omi Her;18 07 32.6;+28 45 45; 3.83
6780;          ;18 10 05.7;-30 43 43; 5.53
6781;100    Her;18 07 49.5;+26 06 05; 5.86
6782;100    Her;18 07 49.5;+26 05 51; 5.90
6783;   Eps Tel;18 11 13.8;-45 57 16; 4.53
6784;          ;18 08 33.7;+14 17 05; 6.37
6785;          ;18 09 43.4;-13 56 04; 6.39
6786;          ;18 11 05.6;-41 21 33; 5.86
6787;102    Her;18 08 45.5;+20 48 52; 4.36
6788;          ;18 10 55.2;-33 47 59; 6.16
6789; 23Del UMi;17 32 12.9;+86 35 11; 4.36
6790;          ;18 06 53.5;+50 49 22; 6.29
6791;          ;18 07 28.8;+43 27 42; 5.00
6792;          ;18 07 06.3;+49 42 38; 6.32
6793;          ;18 08 02.2;+36 24 05; 5.48
6794;101    Her;18 08 52.9;+20 02 43; 5.10
6795; 73    Oph;18 09 33.8;+03 59 36; 5.73
6796;          ;18 14 16.2;-63 41 22; 6.47
6797;          ;18 09 54.0;+03 07 11; 5.69
6798;          ;18 11 14.8;-19 50 32; 6.36
6799;          ;18 09 10.2;+30 28 10; 6.38
6800;          ;18 10 40.3;+03 19 27; 5.51
6801; 11    Sgr;18 11 43.4;-23 42 04; 4.98
6802;          ;18 11 58.2;-28 54 05; 6.51
6803;          ;18 10 08.7;+16 28 36; 6.09
6804;          ;18 13 12.6;-41 20 10; 5.47
6805;          ;18 15 40.9;-63 03 20; 5.60
6806;          ;18 09 37.5;+38 27 27; 6.40
6807;          ;18 09 59.0;+36 27 59; 5.58
6808;          ;18 18 00.9;-68 13 45; 6.33
6809; 40    Dra;18 00 03.4;+80 00 03; 6.04
6810; 41    Dra;18 00 09.2;+80 00 15; 5.68
6811; 24    UMi;17 30 48.0;+86 58 05; 5.79
6812; 13Mu  Sgr;18 13 45.8;-21 03 32; 3.86
6813;          ;18 13 10.0;-04 00 42; 6.59
6814;          ;18 11 45.1;+33 26 49; 5.88
6815;104    Her;18 11 54.2;+31 24 19; 4.97
6816; 14    Sgr;18 14 15.9;-21 42 47; 5.44
6817;          ;18 10 31.6;+54 17 12; 5.95
6818;          ;18 15 52.7;-44 12 24; 5.46
6819;          ;18 17 07.5;-56 01 24; 5.33
6820;          ;18 13 16.5;+21 52 49; 6.12
6821;          ;18 17 00.9;-51 04 06; 6.06
6822; 15    Sgr;18 15 12.9;-20 43 42; 5.38
6823; 16    Sgr;18 15 12.9;-20 23 17; 5.95
6824;          ;18 12 42.6;+41 08 49; 6.36
6825;          ;18 15 30.8;-18 39 41; 6.07
6826;          ;18 13 04.8;+38 46 25; 6.04
6827;          ;18 11 07.1;+60 24 34; 6.49
6828;          ;18 19 40.2;-63 53 13; 6.18
6829;   Phi Oct;18 23 36.1;-75 02 39; 5.47
6830;          ;18 15 58.0;-03 37 03; 6.36
6831;          ;18 14 44.0;+29 12 26; 6.56
6832;   Eta Sgr;18 17 37.6;-36 45 42; 3.11
6833;          ;18 17 36.1;-34 06 26; 6.16
6834;          ;18 16 05.6;+02 22 40; 6.01
6835;          ;18 17 24.0;-28 39 09; 6.19
6836;          ;18 17 23.7;-28 17 21; 6.40
6837;          ;18 29 19.5;-80 13 58; 5.95
6838;          ;18 17 11.6;-17 22 26; 5.75
6839;          ;18 18 40.0;-42 17 18; 6.30
6840;          ;18 16 53.1;-03 00 26; 6.00
6841;          ;18 17 28.5;-18 27 48; 6.54
6842;          ;18 18 03.2;-27 02 33; 4.65
6843;          ;18 17 24.2;-09 45 31; 6.31
6844;          ;18 17 04.8;+01 00 21; 6.63
6845;          ;18 15 38.8;+42 09 34; 5.59
6846;          ;18 18 41.7;-25 36 17; 6.51
6847;          ;18 15 32.6;+45 12 34; 6.29
6848;          ;18 18 43.3;-18 37 10; 6.84
6849;          ;18 14 41.1;+56 35 18; 6.37
6850; 36    Dra;18 13 53.8;+64 23 50; 5.03
6851;          ;18 18 02.9;+13 46 37; 6.30
6852;          ;18 18 07.7;+18 07 53; 5.99
6853;          ;18 17 06.8;+40 56 12; 6.11
6854;          ;18 18 07.7;+23 17 48; 6.63
6855;   Xi  Pav;18 23 13.6;-61 29 38; 4.36
6856;          ;18 20 55.3;-37 29 15; 6.45
6857;          ;18 19 09.5;+07 15 35; 5.39
6858;          ;18 20 08.8;-15 49 54; 5.39
6859; 19Del Sgr;18 20 59.7;-29 49 41; 2.70
6860;105    Her;18 19 10.7;+24 26 46; 5.27
6861;          ;18 21 31.4;-24 54 54; 6.25
6862;          ;18 22 18.6;-38 39 25; 5.10
6863;          ;18 21 23.1;-18 51 36; 5.75
6864;          ;18 22 00.2;-28 25 48; 6.16
6865; 37    Dra;18 15 17.0;+68 45 21; 5.95
6866; 74    Oph;18 20 52.1;+03 22 38; 4.86
6867;          ;18 19 52.1;+29 39 58; 5.99
6868;106    Her;18 20 17.9;+21 57 41; 4.95
6869; 58Eta Ser;18 21 18.6;-02 53 56; 3.26
6870;          ;18 22 53.1;-36 40 10; 5.34
6871;          ;18 25 31.5;-63 01 17; 6.14
6872;  1Kap Lyr;18 19 51.7;+36 03 52; 4.33
6873;          ;18 21 28.5;+05 26 09; 6.13
6874;          ;18 23 28.9;-36 14 18; 5.55
6875;          ;18 24 18.2;-44 06 37; 5.25
6876;108    Her;18 20 57.1;+29 51 32; 5.63
6877;107    Her;18 21 01.0;+28 52 12; 5.12
6878;          ;18 23 02.2;-10 13 07; 6.33
6879; 20Eps Sgr;18 24 10.3;-34 23 05; 1.85
6880;          ;18 19 56.1;+51 20 52; 6.30
6881;          ;18 23 12.2;-12 00 53; 5.73
6882;          ;18 22 08.7;+23 17 07; 5.41
6883;          ;18 22 35.3;+12 01 44; 5.89
6884;   Zet Sct;18 23 39.5;-08 56 03; 4.68
6885;          ;18 22 49.0;+17 49 36; 5.25
6886;          ;18 21 07.1;+49 43 32; 6.40
6887;          ;18 23 02.9;+16 41 17; 6.22
6888; 18    Sgr;18 25 01.5;-30 45 24; 5.60
6889;          ;18 25 21.7;-35 59 30; 6.15
6890;          ;18 24 03.5;-03 35 00; 6.38
6891;          ;18 21 32.7;+49 07 18; 5.05
6892;          ;18 24 42.1;-07 04 31; 6.31
6893;          ;18 25 54.6;-33 56 43; 6.30
6894;          ;18 26 53.9;-48 07 01; 5.46
6895;109    Her;18 23 41.9;+21 46 11; 3.84
6896; 21    Sgr;18 25 21.0;-20 32 30; 4.81
6897;   Alp Tel;18 26 58.4;-45 58 06; 3.51
6898;          ;18 24 57.0;-01 34 46; 6.15
6899;          ;18 32 55.3;-73 57 56; 5.89
6900;          ;18 25 08.8;+05 05 05; 6.74
6901;          ;18 23 57.4;+38 44 21; 6.36
6902;          ;18 25 38.8;+08 01 55; 5.65
6903;  2Mu  Lyr;18 24 13.8;+39 30 26; 5.12
6904;          ;18 24 58.5;+27 23 43; 6.27
6905;   Zet Tel;18 28 49.9;-49 04 15; 4.13
6906;          ;18 25 55.4;+14 58 00; 6.37
6907;          ;18 27 49.5;-29 48 59; 5.92
6908;          ;18 29 56.7;-57 31 23; 5.76
6909;          ;18 27 43.8;-26 38 05; 6.31
6910;          ;18 28 27.1;-38 59 44; 5.64
6911;          ;18 23 47.8;+53 18 03; 6.32
6912;          ;18 42 14.1;-81 48 28; 6.27
6913; 22Lam Sgr;18 27 58.2;-25 25 18; 2.81
6914;          ;18 28 06.2;-26 45 26; 6.27
6915;          ;18 29 12.9;-43 50 45; 6.36
6916;   Nu  Pav;18 31 22.4;-62 16 42; 4.64
6917;          ;18 25 58.8;+29 49 44; 5.83
6918; 59    Ser;18 27 12.5;+00 11 46; 5.21
6919;          ;18 27 56.5;-17 48 00; 6.20
6920; 43Phi Dra;18 20 45.5;+71 20 16; 4.22
6921;          ;18 29 16.8;-38 51 04; 6.63
6922;          ;18 29 55.8;-47 13 13; 5.70
6923; 39    Dra;18 23 54.5;+58 48 02; 4.98
6924;          ;18 26 40.9;+26 26 58; 6.53
6925;          ;18 27 50.3;+03 44 55; 6.07
6926;          ;18 28 57.4;-26 34 54; 6.50
6927; 44Chi Dra;18 21 03.4;+72 43 58; 3.57
6928;          ;18 27 58.8;+06 11 39; 5.73
6929;          ;18 29 22.0;-25 15 23; 6.59
6930;   Gam Sct;18 29 11.9;-14 33 57; 4.70
6931;          ;18 31 03.0;-41 54 49; 6.04
6932;          ;18 29 46.8;-14 34 54; 5.96
6933;          ;18 30 11.9;-18 43 44; 5.66
6934;   Del1Tel;18 31 45.4;-45 54 54; 4.96
6935; 60    Ser;18 29 41.0;-01 59 07; 5.39
6936;          ;18 31 04.8;-32 59 21; 5.34
6937;          ;18 31 56.2;-43 30 28; 5.72
6938;   Del2Tel;18 32 02.0;-45 45 26; 5.07
6939;          ;18 33 29.5;-58 42 33; 6.44
6940;          ;18 30 14.3;-05 43 27; 6.28
6941;          ;18 30 05.1;+04 03 55; 6.69
6942;          ;18 32 21.4;-39 42 14; 5.16
6943;          ;18 29 35.7;+23 51 58; 5.90
6944;          ;18 31 26.3;-18 24 10; 5.14
6945; 42    Dra;18 25 59.1;+65 33 49; 4.82
6946;          ;18 31 25.7;-10 47 45; 5.72
6947;          ;18 31 53.3;-19 07 30; 6.68
6948;          ;18 33 00.9;-39 53 32; 6.22
6949;          ;18 27 42.3;+59 32 57; 6.43
6950;          ;18 30 41.6;+20 48 55; 6.50
6951;   The CrA;18 33 30.2;-42 18 45; 4.64
6952;   Kap1CrA;18 33 23.3;-38 43 13; 6.32
6953;   Kap2CrA;18 33 23.1;-38 43 34; 5.65
6954;          ;18 34 31.2;-52 53 31; 6.22
6955;          ;18 31 04.4;+16 55 43; 5.77
6956;          ;18 32 20.8;-14 38 39; 6.37
6957; 61    Ser;18 31 57.0;-01 00 11; 5.94
6958;          ;18 32 07.0;+03 39 35; 6.43
6959;          ;18 32 43.3;-14 51 56; 5.50
6960;          ;18 33 57.8;-33 01 00; 5.28
6961; 24    Sgr;18 33 53.5;-24 01 57; 5.49
6962;          ;18 33 39.0;-14 51 13; 5.76
6963;          ;18 33 22.9;-05 54 41; 6.36
6964;          ;18 51 57.9;-83 18 59; 7.16
6965; 25    Sgr;18 34 32.8;-24 13 21; 6.51
6966;          ;18 32 46.2;+23 37 01; 5.84
6967;          ;18 33 23.3;+08 16 06; 6.42
6968;          ;18 32 49.9;+30 33 15; 5.48
6969;          ;18 35 21.3;-20 50 27; 6.48
6970;          ;18 35 02.4;-10 58 38; 5.14
6971;          ;18 33 23.1;+30 53 33; 6.59
6972;          ;18 35 59.7;-29 41 57; 6.37
6973;   Alp Sct;18 35 12.4;-08 14 39; 3.85
6974;          ;18 32 11.4;+52 06 56; 6.56
6975;          ;18 34 19.6;+20 27 59; 6.57
6976;          ;18 34 47.5;+10 53 30; 6.40
6977;          ;18 35 12.6;+18 12 12; 5.78
6978; 45    Dra;18 32 34.5;+57 02 44; 4.77
6979;          ;18 31 14.8;+65 26 10; 6.59
6980;          ;18 35 30.4;+23 36 20; 5.61
6981;          ;18 35 53.2;+16 58 32; 6.21
6982;   Zet Pav;18 43 02.1;-71 25 41; 4.01
6983;          ;18 33 56.7;+52 21 13; 5.36
6984;          ;18 35 13.5;+34 27 28; 6.10
6985;          ;18 36 27.8;+09 07 21; 5.39
6986;          ;18 39 14.3;-47 54 35; 5.86
6987;          ;18 36 39.1;+06 40 19; 5.45
6988;          ;18 37 54.4;-21 23 52; 5.94
6989;          ;18 38 04.6;-14 00 17; 6.47
6990;          ;18 38 30.7;-23 30 18; 5.81
6991;          ;18 39 35.0;-43 11 10; 5.37
6992;          ;18 37 12.6;+11 25 18; 6.42
6993;          ;18 37 36.0;-00 18 34; 5.75
6994;          ;18 47 49.4;-77 52 02; 6.39
6995;          ;18 37 09.0;+16 11 54; 6.29
6996;          ;18 42 22.5;-64 38 35; 6.37
6997;          ;18 36 37.2;+33 28 08; 5.42
6998;          ;18 38 53.4;-21 03 07; 5.86
6999;          ;18 38 23.7;-03 11 37; 6.49
7000;          ;18 38 19.1;-01 06 48; 6.66
7001;  3Alp Lyr;18 36 56.3;+38 47 01; 0.03
7002;          ;18 38 21.0;+08 50 02; 6.40
7003;          ;18 36 45.6;+43 13 19; 6.20
7004;          ;18 43 37.2;-64 33 04; 5.78
7005;          ;18 41 30.6;-48 05 42; 6.49
7006;          ;18 29 44.9;+77 32 49; 5.64
7007;          ;18 40 00.5;-07 47 26; 5.84
7008;          ;18 39 36.9;+05 15 51; 6.38
7009;          ;18 38 06.5;+39 40 05; 6.04
7010;          ;18 39 51.6;+07 21 30; 6.28
7011; 26    Sgr;18 41 51.6;-23 50 00; 6.23
7012;          ;18 45 26.9;-64 52 17; 4.79
7013;          ;18 36 13.3;+65 29 19; 6.06
7014;          ;18 41 42.5;-14 33 51; 6.42
7015;          ;18 45 11.5;-61 05 42; 6.04
7016;          ;18 40 02.0;+30 50 58; 6.36
7017;          ;18 39 33.1;+40 56 06; 6.25
7018;          ;18 37 33.5;+62 31 36; 5.74
7019;          ;18 40 12.2;+38 22 02; 6.45
7020;   Del Sct;18 42 16.4;-09 03 09; 4.72
7021;   Lam CrA;18 43 46.9;-38 19 25; 5.13
7022;          ;18 45 23.7;-56 52 54; 6.22
7023;          ;18 42 55.2;-19 17 02; 6.35
7024;          ;18 42 36.1;-07 04 24; 6.15
7025;          ;18 24 09.2;+83 10 31; 6.17
7026;          ;18 44 07.7;-36 43 07; 6.32
7027;          ;18 49 43.5;-72 59 41; 6.06
7028;          ;18 39 52.8;+52 11 46; 6.00
7029;          ;18 44 19.4;-35 38 31; 4.87
7030;          ;18 41 41.3;+31 37 04; 6.41
7031;          ;18 44 57.2;-39 41 11; 5.43
7032;   Eps Sct;18 43 31.3;-08 16 31; 4.90
7033;          ;18 42 08.1;+34 44 48; 6.47
7034;          ;18 43 51.4;-06 49 07; 6.31
7035;          ;18 44 49.6;-25 00 40; 5.83
7036;   The Pav;18 48 37.8;-65 04 40; 5.73
7539; NOVA 1670;          ;         ;
7037;          ;18 46 59.1;-50 05 40; 6.54
7038;          ;18 45 18.7;-21 00 05; 6.36
7039; 27Phi Sgr;18 45 39.4;-26 59 27; 3.17
