3886;11 45.8;+19 59;14.5;2
3887;11 45.9;-16 43;12.0;1
3888;11 46.2;+56 07;13.5;1
3889;11 44.3;+56 03;    ;
3890;11 48.0;+74 28;14.0;2
3891;11 46.7;+30 31;13.5;2
3892;11 46.8;-10 49;12.5;1
3893;11 47.3;+48 51;11.5;1
3894;11 47.5;+59 34;13.0;2
3895;11 47.7;+59 35;14.0;2
3896;11 47.6;+48 49;14.0;2
3897;11 47.7;+35 10;14.0;2
3898;11 47.9;+56 14;11.5;1
3899;11 47.9;+26 36;    ;
3900;11 47.9;+27 10;12.5;1
3901;11 41.5;+77 32;14.5;2
3902;11 48.0;+26 16;14.0;2
3903;11 47.8;-37 22;    ;
3904;11 48.0;-29 10;12.5;1
3905;11 47.8;-09 37;13.0;3
3906;11 48.3;+48 34;14.0;2
3907;11 48.2;-00 56;14.5;2
3907;11 48.1;-00 56;15.0;2
3908;11 48.6;+12 19;    ;
3909;11 48.3;-48 07;    ;
3910;11 48.7;+21 30;14.5;2
3911;11 48.1;+25 05;15.5;2
3912;11 48.8;+26 37;13.0;2
3913;11 49.7;+55 32;14.0;2
3914;11 49.3;+06 43;14.0;2
3915;11 49.3;-05 00;    ;
3916;11 49.5;+55 17;15.0;2
3917;11 50.1;+51 58;12.5;1
3917;11 49.9;+52 09;14.5;2
3918;11 49.0;-57 02; 8.5;7
3919;11 49.3;+20 09;14.5;2
3920;11 48.8;+25 05;14.0;2
3921;11 49.3;+55 12;13.5;2
3922;11 49.9;+50 19;14.0;2
3923;11 49.8;-28 41;11.5;1
3924;11 51.3;+50 10;15.5;2
3925;11 50.0;+22 03;15.5;2
3926;11 50.2;+22 11;14.5;2
3926;11 50.2;+22 11;14.5;2
3927;11 50.3;+28 17;    ;
3928;11 50.5;+48 50;13.0;2
3929;11 50.4;+21 09;14.5;2
3930;11 50.5;+38 10;13.5;2
3930;11 50.3;+38 10;16.0;3
3931;11 49.9;+52 09;14.5;2
3932;11 51.2;+48 36;15.0;2
3933;11 50.7;+16 57;14.0;2
3934;11 50.9;+17 00;15.0;2
3935;11 51.1;+32 33;14.0;2
3936;11 51.2;-26 45;13.0;1
3937;11 51.4;+20 47;14.0;2
3938;11 51.5;+44 16;11.0;1
3939;11 51.9;+75 15;    ;
3940;11 51.4;+21 09;14.5;2
3941;11 51.6;+37 08;11.5;1
3942;11 50.1;-11 16;14.0;3
3943;11 51.6;+20 38;14.5;2
3944;11 51.8;+26 22;14.5;2
3945;11 51.9;+60 49;12.0;1
3946;11 52.1;+21 11;15.5;2
3947;11 52.1;+20 54;14.0;2
3948;11 52.2;+21 06;    ;
3949;11 52.4;+48 00;12.0;1
3950;11 52.4;+48 04;15.5;2
3951;11 52.4;+23 32;14.5;2
3952;11 52.4;-03 51;13.0;1
3953;11 52.5;+52 28;11.0;1
3954;11 52.4;+21 02;14.5;2
3955;11 52.8;-23 02;13.0;1
3956;11 52.9;-20 26;12.5;1
3957;11 52.9;-19 25;13.0;1
3958;11 53.3;+58 31;13.0;2
3959;11 53.3;-07 36;14.0;3
3960;11 49.6;-55 33; 9.0;5
3961;11 53.7;+69 28;14.5;2
3962;11 53.5;-13 50;12.5;1
3963;11 53.7;+58 38;12.5;1
3964;11 53.5;+28 24;15.0;2
3965;11 53.8;-10 44;    ;
3966;11 54.4;+32 20;14.5;2
3967;11 53.9;-07 42;15.0;3
3968;11 54.2;+12 07;13.5;2
3969;11 53.8;-18 48;14.0;3
3970;11 54.0;-11 54;14.0;3
3971;11 54.3;+30 08;14.0;2
3972;11 54.5;+55 28;13.0;2
3973;11 54.3;+12 09;15.5;2
3974;11 54.4;-11 52;14.0;3
3975;11 54.6;+60 40;15.0;3
3976;11 54.7;+06 54;12.5;1
3976;11 54.7;+06 50;15.5;3
3977;11 54.8;+55 32;14.5;2
3978;11 54.9;+60 40;13.0;2
3979;11 54.8;-02 34;14.0;2
3980;11 54.9;+55 32;    ;
3981;11 55.0;-19 45;12.5;1
3982;11 55.2;+55 16;12.5;1
3983;11 55.1;+24 01;15.0;2
3984;11 56.5;+29 11;15.0;2
3985;11 55.4;+48 29;13.5;1
3986;11 55.5;+32 10;14.0;2
3987;11 56.0;+25 21;14.5;2
3988;11 56.1;+28 01;14.5;2
3989;11 56.1;+25 22;15.5;2
3990;11 56.3;+55 36;13.5;2
3991;11 56.2;+32 29;14.0;2
3992;11 56.3;+53 31;11.0;1
3993;11 56.4;+25 23;15.0;2
3994;11 56.3;+32 25;13.5;2
3995;11 56.5;+32 26;13.0;1
3996;11 56.5;+14 27;14.5;2
3997;11 56.5;+25 25;14.5;2
3998;11 56.7;+55 36;12.0;1
3999;11 57.1;+25 17;15.5;2
4000;11 56.7;+25 17;15.0;2
4001;11 56.8;+47 28;15.5;2
4002;11 56.7;+23 21;14.5;2
4003;11 56.7;+23 16;15.0;2
4004;11 56.7;+28 01;14.0;2
4004;11 56.6;+28 02;15.0;3
4005;11 56.9;+25 16;14.0;2
4006;11 56.9;-01 57;14.0;2
4007;11 56.8;+23 16;    ;
4008;11 57.0;+28 20;13.0;1
4009;11 57.1;+25 21;    ;
4010;11 57.3;+47 24;13.0;2
4011;11 57.1;+25 15;15.5;2
4012;11 57.2;+10 10;14.5;2
4013;11 57.3;+44 06;12.5;1
4014;11 57.3;+16 19;13.5;2
4015;11 57.4;+25 11;14.0;2
4016;11 57.2;+27 41;13.5;2
4017;11 57.6;+27 37;13.5;2
4018;11 57.4;+25 28;14.5;2
4019;11 57.6;+14 21;    ;
4020;11 57.7;+30 33;13.0;2
4021;11 57.7;+25 14;15.5;2
4022;11 57.7;+25 22;14.5;2
4023;11 57.8;+25 08;14.5;2
4024;11 57.3;-18 13;13.0;1
4025;11 57.9;+37 56;15.0;2
4026;11 58.1;+51 06;12.0;1
4027;11 58.3;-19 07;12.0;1
4028;11 58.6;+16 22;    ;
4029;11 58.8;+08 20;14.5;2
4030;11 59.1;-00 57;11.5;1
4031;11 59.2;+32 05;14.5;2
4032;11 59.3;+20 13;12.5;2
4033;11 59.3;-17 42;13.0;1
4034;12 00.2;+69 27;    ;
4035;11 59.2;-15 49;14.0;3
4036;12 00.2;+62 02;12.0;1
4037;12 00.1;+13 33;12.5;1
4038;12 00.6;-18 43;10.5;1
4039;12 00.6;-18 44;13.0;3
4040;12 00.9;+17 58;15.0;2
4041;12 00.9;+62 17;12.0;1
4042;12 01.1;+20 17;    ;
4043;12 01.1;+04 29;14.0;2
4044;12 01.2;-00 03;14.5;2
4045;12 02.4;+02 07;13.0;1
4045;12 01.5;+02 06;15.0;3
4046;12 01.5;+01 53;    ;
4047;12 02.6;+48 47;13.0;1
4048;12 01.6;+18 09;14.5;2
4049;12 01.7;+18 54;14.0;2
4050;12 01.7;-16 14;12.5;1
4051;12 02.9;+44 41;11.5;1
4052;12 00.6;-63 03; 9.0;5
4053;12 01.9;+19 52;14.5;2
4054;12 01.9;+58 02;15.0;2
4055;12 02.4;+21 12;    ;
4056;12 02.7;+20 27;    ;
4057;12 04.0;+20 27;    ;
4058;12 02.5;+03 42;14.0;2
4059;12 02.6;+21 27;    ;
4060;12 02.8;+20 29;15.5;2
4061;12 02.8;+20 22;14.5;2
4062;12 02.8;+32 03;12.0;1
4063;12 02.8;+02 00;15.0;2
4064;12 02.9;+18 35;12.5;1
4065;12 02.9;+20 22;14.0;2
4066;12 02.9;+20 30;14.5;2
4067;12 02.9;+11 00;13.0;2
4068;12 02.8;+52 44;13.0;2
4069;12 02.9;+20 28;    ;
4070;12 02.9;+20 34;14.5;2
4071;12 02.9;-67 10;    ;
4072;12 03.0;+20 21;15.5;2
4073;12 03.2;+02 03;13.0;1
4074;12 03.3;+20 28;15.5;2
4075;12 03.4;+02 13;14.5;2
4076;12 03.3;+20 20;14.5;2
4077;12 03.4;+01 56;14.5;2
4078;12 03.5;+10 44;14.0;2
4079;12 03.6;-02 14;14.0;2
4080;12 03.7;+27 08;14.0;2
4081;12 03.3;+64 35;13.5;2
4082;12 04.0;+10 49;15.0;2
4083;12 04.0;+10 45;15.0;2
4084;12 04.0;+21 22;15.0;2
4085;12 04.1;+50 30;13.0;1
4086;12 04.2;+20 23;15.0;2
4087;12 04.3;-26 25;13.0;3
4088;12 04.3;+50 41;11.5;1
4089;12 04.3;+20 42;15.0;2
4090;12 04.2;+20 27;15.0;2
4091;12 04.4;+20 42;15.0;2
4092;12 04.6;+20 38;14.5;2
4093;12 04.6;+20 41;15.5;2
4094;12 04.6;-14 24;13.0;1
4095;12 04.7;+20 43;14.5;2
4096;12 04.8;+47 37;12.0;1
4097;12 04.8;+37 00;14.5;2
4098;12 04.8;+20 45;14.5;2
4099;12 04.8;+20 47;    ;
4100;12 04.9;+49 44;12.0;1
4101;12 04.9;+25 42;14.5;2
4102;12 05.2;+52 51;12.5;1
4103;12 05.4;-61 06; 7.5;5
4104;12 05.4;+28 19;13.5;2
4105;12 05.4;-29 38;12.5;1
4106;12 05.5;-29 39;12.5;1
4107;12 05.5;+10 45;    ;
4108;12 05.6;+67 19;13.0;2
4108;12 04.7;+67 24;14.5;2
4108;12 05.9;+67 23;14.5;2
4109;12 05.6;+43 08;15.0;2
4110;12 05.8;+18 40;14.5;2
4111;12 05.8;+43 13;12.0;1
4112;12 05.8;-40 03;    ;
4113;12 05.9;+34 08;    ;
4114;12 06.0;-14 03;13.0;3
4115;12 05.9;+14 33;    ;
4116;12 06.4;+02 50;12.5;1
4117;12 06.5;+43 16;14.5;2
4118;12 06.6;+43 15;15.5;2
4119;12 06.6;+09 41;    ;
4120;12 07.3;+69 41;14.0;2
4121;12 06.6;+65 16;14.5;2
4122;12 05.9;+33 08;15.0;2
4123;12 06.9;+03 01;12.0;1
4124;12 06.9;+10 31;12.5;1
4125;12 06.8;+65 19;11.5;1
4126;12 07.4;+16 17;14.5;2
4127;12 07.2;+76 57;13.5;2
4128;12 07.3;+68 55;13.0;1
4128;12 06.8;+68 55;15.5;3
4129;12 07.6;-08 53;13.5;1
4130;12 07.6;-03 52;    ;
4131;12 07.5;+29 27;14.0;2
4132;12 07.8;+29 23;14.5;2
4133;12 07.4;+75 04;13.0;2
4134;12 07.9;+29 19;14.0;2
4135;12 07.9;+44 09;15.0;2
4136;12 08.1;+30 04;12.0;1
4137;12 08.1;+44 14;15.0;2
4138;12 08.3;+43 50;12.5;1
4139;12 08.3;+01 57;    ;
4140;12 08.4;+01 56;    ;
4141;12 08.5;+58 59;14.5;2
4142;12 08.3;+53 15;14.5;2
4143;12 08.4;+42 41;12.5;1
4144;12 08.8;+46 36;12.5;1
4145;12 08.8;+40 02;11.5;1
4145;12 09.6;+39 53;15.5;2
4146;12 09.1;+26 34;14.0;2
4147;12 08.9;+18 41;11.0;6
4148;12 08.9;+36 01;14.5;2
4149;12 09.2;+58 27;14.0;2
4150;12 09.3;+30 33;12.5;1
4151;12 09.3;+39 33;11.5;1
4152;12 09.4;+16 11;13.0;1
4153;12 09.5;+18 30;    ;
4154;12 09.5;+58 29;    ;
4155;12 09.5;+19 11;14.5;2
4156;12 09.6;+39 37;14.5;2
4157;12 09.9;+50 38;12.0;1
4158;12 09.9;+20 19;13.0;1
4159;12 09.5;+76 17;14.5;2
4160;12 10.3;+43 53;    ;
4161;12 10.2;+57 52;13.5;2
4162;12 10.6;+24 16;13.0;1
4163;12 10.9;+36 19;13.5;2
4164;12 10.8;+13 20;15.5;2
4165;12 10.9;+13 23;14.5;2
4166;12 10.9;+17 54;14.5;2
4167;12 10.9;+36 39;    ;
4168;12 11.0;+13 21;13.0;1
4169;12 11.0;+29 19;13.0;2
4170;12 11.1;+29 21;13.5;2
4171;12 11.1;+29 20;    ;
4172;12 11.0;+56 19;14.5;2
4173;12 11.1;+29 19;    ;
4174;12 11.2;+29 17;14.5;2
4175;12 11.3;+29 18;14.0;2
4176;12 11.4;-09 00;    ;
4177;12 11.5;-13 52;13.0;3
4178;12 11.5;+11 01;12.0;1
4179;12 11.6;+01 27;12.0;1
4180;12 11.9;+07 11;13.0;2
4181;12 12.2;+50 54;14.5;2
4182;12 12.1;+04 11;    ;
4183;12 12.1;+43 51;12.5;1
4184;12 12.3;-62 34;    ;
4185;12 12.1;+28 39;13.5;2
4186;12 12.9;+14 52;15.5;2
4187;12 12.2;+50 52;14.5;2
4187;12 12.2;+50 53;13.5;2
4188;12 12.9;-12 25;14.0;3
4189;12 12.5;+13 34;13.0;1
4190;12 12.5;+36 47;13.5;2
4191;12 12.6;+07 20;14.0;2
4192;12 12.6;+15 03;11.0;1
4192;12 12.1;+14 54;17.0;3
4192;12 12.8;+14 52;15.0;3
4193;12 12.6;+13 19;13.5;2
4194;12 12.9;+54 40;13.0;2
4195;12 13.0;+59 45;15.5;2
4196;12 13.2;+28 34;13.5;2
4197;12 13.3;+05 57;14.0;2
4198;12 13.1;+56 09;14.5;2
4199;12 13.6;+60 02;15.5;2
4200;12 13.5;+12 19;14.0;2
4201;12 13.4;-11 26;14.0;3
4202;12 13.6;-02 19;14.5;2
4203;12 13.9;+33 21;12.0;1
4204;12 14.0;+20 48;14.5;2
4205;12 13.7;+63 56;14.0;2
4206;12 14.0;+13 10;14.0;2
4207;12 14.3;+09 44;13.5;2
4208;12 14.2;+14 03;    ;
4209;12 14.2;+28 39;    ;
4210;12 14.1;+66 08;13.5;2
4211;12 14.4;+28 19;14.5;2
4212;12 14.4;+14 03;12.5;1
4213;12 14.4;+24 07;14.5;2
4214;12 14.4;+36 28;10.5;1
4215;12 14.7;+06 33;13.0;1
4216;12 14.6;+13 17;11.0;1
4217;12 14.6;+47 14;12.0;1
4218;12 14.5;+48 17;13.0;2
4219;12 15.1;-43 11;12.5;1
4219;12 16.6;-43 22;    ;
4220;12 14.9;+48 02;12.5;1
4221;12 14.8;+66 23;13.5;2
4222;12 15.1;+13 27;14.5;2
4223;12 15.2;+06 50;    ;
4224;12 15.3;+07 36;13.0;1
4225;12 15.4;-12 10;14.0;3
4226;12 15.1;+47 10;14.5;2
4227;12 15.3;+33 40;14.0;2
4228;12 15.3;+36 28;    ;
4229;12 15.4;+33 42;14.5;2
4230;12 15.9;-54 59; 9.5;5
4231;12 15.5;+47 36;14.5;2
4232;12 15.5;+47 35;14.5;2
4233;12 15.9;+07 46;13.0;1
4234;12 15.9;+03 50;13.0;1
4235;12 15.9;+07 20;12.5;1
4236;12 15.5;+69 37;10.5;1
4237;12 15.9;+15 28;13.0;1
4238;12 15.7;+63 34;14.0;2
4239;12 16.0;+16 40;13.5;2
4240;12 16.1;-09 48;14.0;3
4241;12 16.2;+06 50;13.5;2
4242;12 16.2;+45 46;11.5;1
4243;12 16.3;-11 11;    ;
4244;12 16.3;+37 57;10.5;1
4245;12 16.4;+29 45;12.5;1
4246;12 16.7;+07 20;14.0;2
4247;12 16.7;+07 25;14.5;2
4248;12 16.6;+47 33;14.0;2
4249;12 16.7;+05 44;15.0;2
4250;12 16.3;+70 57;13.0;2
4251;12 16.9;+28 19;12.0;1
4252;12 17.3;+05 42;15.0;2
4253;12 17.2;+29 57;13.5;2
4254;12 17.6;+14 34;10.5;1
4255;12 17.7;+04 56;13.5;2
4256;12 17.5;+66 03;12.5;1
4257;12 17.9;+05 52;15.0;2
4258;12 17.7;+47 27; 9.5;1
4259;12 18.1;+05 31;14.5;2
4260;12 18.1;+06 15;12.5;1
4261;12 18.1;+05 58;11.5;1
4262;12 18.3;+15 01;12.5;1
4263;12 18.4;-12 06;14.0;3
4264;12 18.3;+05 59;14.0;2
4265;12 18.4;-12 07;    ;
4266;12 18.5;+05 41;15.0;2
4267;12 18.5;+12 57;12.5;1
4268;12 18.5;+05 26;14.0;2
4269;12 18.6;+06 10;14.0;2
4270;12 18.6;+05 37;13.0;1
4271;12 18.4;+56 53;13.5;2
4272;12 18.6;+30 29;14.0;2
4273;12 18.7;+05 29;12.5;1
4274;12 18.6;+29 45;11.5;1
4275;12 18.7;+27 46;13.5;2
4276;12 18.9;+07 50;14.0;2
4277;12 18.8;+05 29;15.0;2
4278;12 18.9;+29 26;11.5;1
4279;12 19.1;-11 32;14.0;3
4280;12 19.1;-11 33;    ;
4281;12 19.1;+05 32;12.5;1
4282;12 19.1;+05 43;14.5;2
4283;12 19.1;+29 27;13.0;1
4284;12 19.0;+58 14;14.5;2
4285;12 19.4;-11 31;14.0;3
4286;12 19.5;+29 29;14.5;2
4287;12 19.5;+05 47;15.0;2
4288;12 19.4;+46 26;13.5;2
4288;12 19.4;+46 23;15.0;3
4289;12 19.8;+03 52;15.0;2
4290;12 19.6;+58 14;12.5;1
4291;12 19.2;+75 31;13.0;1
4292;12 20.0;+04 44;    ;
4292;12 20.0;+04 46;15.0;3
4293;12 20.0;+18 32;11.5;1
4294;12 20.1;+11 39;13.0;1
4295;12 20.0;+28 18;15.0;2
4296;12 20.2;+06 48;14.0;2
4297;12 20.2;+06 48;14.0;2
4298;12 20.3;+14 45;12.5;1
4299;12 20.4;+11 39;13.5;1
4300;12 20.4;+05 31;14.0;2
4301;12 21.2;+04 43;15.0;2
4302;12 20.5;+14 45;12.5;1
4303;12 20.7;+04 37;10.5;1
4303;12 21.2;+04 42;15.0;2
4304;12 20.9;-33 20;12.5;1
4305;12 20.8;+12 53;14.0;2
4306;12 20.8;+12 56;14.5;2
4307;12 20.8;+09 11;13.0;1
4307;12 20.9;+09 08;15.5;3
4308;12 20.7;+30 12;14.5;2
4309;12 21.0;+07 17;14.5;2
4309;12 20.9;+07 18;    ;
4310;12 21.2;+29 21;13.5;2
4311;12 21.2;+29 21;    ;
4312;12 21.3;+15 41;13.0;2
4313;12 21.4;+11 57;13.0;2
4314;12 21.3;+30 02;11.5;1
4315;12 21.4;+09 27;    ;
4316;12 21.5;+09 29;14.0;2
4317;12 21.4;+31 11;    ;
4318;12 21.5;+08 21;14.0;2
4319;12 20.7;+75 28;13.0;2
4320;12 21.8;+10 41;15.5;2
4321;12 21.7;+15 58;10.5;1
4322;12 21.8;+16 03;15.5;2
4323;12 21.6;+16 02;    ;
4324;12 21.9;+05 24;12.5;1
4325;12 21.9;+10 46;15.0;2
4326;12 21.9;+06 13;15.0;2
4327;12 21.9;+15 55;    ;
4328;12 22.1;+15 57;15.0;2
4329;12 22.1;-12 23;14.0;3
4330;12 22.0;+11 31;14.0;2
4331;12 21.4;+76 20;15.0;2
4332;12 21.6;+65 59;13.0;2
4333;12 22.1;+06 11;15.0;2
4334;12 22.2;+07 37;15.0;2
4335;12 21.8;+58 36;13.5;2
4336;12 22.3;+19 35;13.5;2
4337;12 22.6;-57 58;10.0;5
4338;12 21.8;+29 03;15.5;2
4339;12 22.3;+06 14;12.5;1
4340;12 22.4;+16 52;12.5;1
4341;12 22.7;+07 15;14.5;2
4342;12 22.4;+07 12;13.5;1
4343;12 22.4;+07 06;13.5;2
4344;12 22.4;+17 41;13.5;2
4345;12 21.6;+75 28;    ;
4346;12 22.2;+47 08;12.5;1
4347;12 22.6;-03 06;    ;
4348;12 22.6;-03 18;13.0;1
4349;12 22.8;-61 45; 8.0;5
4350;12 22.7;+16 50;12.0;1
4351;12 22.8;+12 21;13.5;2
4352;12 22.8;+11 22;14.5;2
4353;12 22.8;+07 56;14.5;2
4354;12 22.8;+12 20;    ;
4355;12 22.9;-00 52;    ;
4356;12 23.0;+08 41;14.5;2
4357;12 22.8;+48 55;13.5;2
4358;12 22.8;+58 32;14.5;2
4359;12 22.9;+31 40;14.0;2
4360;12 23.1;+09 26;14.0;2
4360;12 23.0;+09 25;15.0;2
4361;12 23.3;-18 38;11.0;7
4362;12 23.0;+58 30;15.0;2
4363;12 22.4;+75 06;14.5;2
4364;12 22.8;+58 32;14.5;2
4365;12 23.2;+07 28;11.0;1
4366;12 23.5;+07 30;15.0;2
4367;12 23.3;+12 19;    ;
4368;12 23.4;+10 44;    ;
4369;12 23.3;+39 32;13.0;1
4370;12 23.7;+07 35;14.0;2
4371;12 23.7;+11 51;12.0;1
4372;12 24.5;-72 32; 9.0;6
4373;12 24.0;-39 36;12.5;1
4373;12 24.1;-39 10;    ;
4373;12 25.3;-38 59;    ;
4374;12 23.8;+13 02;11.0;1
4375;12 23.7;+28 42;14.0;2
4376;12 24.0;+05 04;14.0;2
4377;12 24.0;+14 54;13.0;1
4378;12 24.0;+05 04;12.5;1
4379;12 24.0;+15 45;13.0;1
4380;12 24.1;+10 10;12.5;1
4381;12 23.9;+48 58;    ;
4382;12 24.2;+18 20;10.5;1
4383;12 24.2;+16 37;13.0;1
4384;12 23.9;+54 39;13.5;2
4385;12 24.4;+00 43;13.0;1
4386;12 23.5;+75 40;13.0;1
4387;12 24.5;+12 57;13.0;2
4388;12 24.5;+12 48;12.0;1
4389;12 24.3;+45 50;13.0;1
4390;12 24.6;+10 36;13.5;2
4391;12 24.2;+65 05;14.0;2
4392;12 24.0;+46 00;14.5;2
4393;12 24.5;+27 42;14.0;2
4394;12 24.7;+18 21;12.0;1
4395;12 24.5;+33 41;10.5;1
4396;12 24.8;+15 49;13.5;2
4397;12 24.7;+18 27;    ;
4398;12 24.8;+10 50;    ;
4399;12 24.7;+33 42;    ;
4400;12 24.7;+33 42;    ;
4401;12 24.7;+33 39;    ;
4402;12 24.9;+13 15;13.5;2
4403;12 25.0;-07 33;14.0;2
4404;12 25.1;-07 33;14.0;3
4405;12 24.9;+16 19;13.0;2
4406;12 25.0;+13 05;11.0;1
4407;12 25.0;+12 47;    ;
4408;12 25.0;+28 01;15.0;2
4409;12 25.2;+02 38;    ;
4410;12 25.2;+09 10;13.5;2
4410;12 25.3;+09 10;13.5;2
4411;12 25.2;+09 01;14.5;2
4411;12 25.5;+09 02;14.5;2
4412;12 25.3;+04 06;13.0;1
4413;12 25.3;+12 45;13.5;2
4414;12 25.2;+31 22;11.5;1
4415;12 25.4;+08 34;14.0;2
4416;12 25.5;+08 04;13.5;2
4417;12 25.6;+09 44;12.5;1
4418;12 25.6;-00 43;14.0;2
4419;12 25.7;+15 11;12.5;1
4420;12 25.7;+02 38;13.0;1
4421;12 25.8;+15 36;13.0;2
4422;12 26.0;-05 41;14.5;3
4423;12 25.9;+06 01;14.5;2
4424;12 26.0;+09 34;12.5;1
4425;12 26.0;+12 53;13.0;1
4426;12 26.0;+27 59;    ;
4427;12 26.0;+27 59;    ;
4428;12 26.2;-08 02;13.5;1
4429;12 26.2;+11 15;11.5;1
4430;12 26.2;+06 24;13.5;2
4431;12 26.2;+12 26;14.5;2
4432;12 26.3;+06 22;15.0;2
4433;12 26.3;-08 09;13.0;1
4434;12 26.3;+08 18;13.0;2
4435;12 26.4;+13 13;12.0;1
4436;12 26.5;+12 28;15.0;2
4437;12 26.5;+00 16;    ;
4438;12 26.5;+13 09;11.0;1
4439;12 26.8;-59 57; 8.5;5
4440;12 26.7;+12 26;13.0;2
4441;12 26.2;+64 57;13.5;2
4442;12 26.8;+09 57;11.5;1
4443;12 26.8;+13 16;    ;
4444;12 27.2;-43 07;    ;
4445;12 27.0;+09 35;13.5;2
4446;12 26.9;+14 03;15.0;2
4447;12 27.0;+14 02;15.0;2
4448;12 27.0;+28 46;12.0;1
4449;12 27.0;+44 14;10.5;1
4450;12 27.3;+17 14;11.5;1
4451;12 27.4;+09 24;13.5;2
4452;12 27.5;+11 54;13.0;1
4453;12 27.5;+06 39;15.5;2
4454;12 27.6;-01 48;13.0;1
4455;12 27.5;+22 58;13.0;1
4456;12 26.5;-29 59;15.0;3
4457;12 27.7;+03 43;12.0;1
4458;12 27.7;+13 23;13.5;2
4459;12 27.8;+14 07;12.0;1
4460;12 27.5;+45 00;12.5;1
4461;12 27.8;+13 20;12.5;1
4462;12 28.0;-23 02;13.0;1
4463;12 28.5;-64 38; 8.0;5
4464;12 28.1;+08 18;13.5;2
4465;12 28.1;+08 10;15.5;2
4466;12 28.3;+07 50;14.5;2
4467;12 28.3;+08 08;15.0;2
4468;12 28.3;+14 12;14.0;2
4469;12 28.2;+08 54;12.5;1
4470;12 28.4;+07 58;13.0;2
4471;12 28.4;+08 03;    ;
4472;12 28.5;+08 09;10.0;1
4473;12 28.6;+13 34;12.0;1
4474;12 28.7;+14 13;13.0;1
4475;12 28.5;+27 24;14.5;2
4476;12 28.8;+12 29;13.5;1
4477;12 28.8;+13 47;11.5;1
4478;12 29.1;+12 28;12.5;1
4479;12 29.1;+13 43;14.0;2
4480;12 29.2;+04 23;13.5;2
4481;12 28.7;+64 11;15.0;2
4482;12 28.9;+10 55;14.0;2
4483;12 29.4;+09 10;13.5;2
4484;12 27.6;-11 31;14.0;3
4485;12 29.3;+41 51;13.0;1
4486;12 29.6;+12 32;11.0;1
4486;12 29.7;+12 25;    ;
4486;12 29.3;+12 38;    ;
4487;12 29.6;-07 56;12.0;1
4488;12 29.6;+08 30;14.0;2
4489;12 29.6;+16 54;13.0;2
4490;12 29.4;+41 47;11.0;1
4491;12 29.7;+11 38;13.5;2
4492;12 29.8;+08 13;14.0;2
4493;12 29.9;+00 45;15.0;2
4494;12 30.1;+25 55;11.0;1
4495;12 30.1;+29 17;14.0;2
4496;12 30.4;+04 05;12.0;1
4496;12 30.4;+04 04;13.5;2
4497;12 30.3;+11 46;14.0;2
4498;12 30.4;+17 00;13.0;2
4499;12 30.8;-39 50;    ;
4500;12 30.2;+58 06;13.0;2
4501;12 30.8;+14 34;11.0;1
4502;12 30.8;+16 50;15.0;2
4503;12 30.9;+11 19;12.5;1
4504;12 31.0;-07 25;12.0;1
4505;12 31.0;+04 07;    ;
4506;12 30.9;+13 34;14.0;2
4507;12 34.2;-39 46;13.0;1
4508;12 31.1;+05 58;    ;
4509;12 31.7;+32 17;14.0;3
4510;12 30.6;+64 23;14.0;2
4511;12 31.0;+56 37;14.5;2
4512;12 31.5;+64 02;14.5;2
4513;12 30.8;+66 28;14.0;2
4514;12 31.3;+29 52;14.0;2
4515;12 31.8;+16 24;13.5;2
4516;12 31.9;+14 43;14.0;2
4517;12 31.5;+00 15;11.5;1
4517;12 31.2;+00 32;13.5;1
4518;12 31.9;+07 59;15.0;2
4518;12 31.9;+07 58;15.0;2
4519;12 32.3;+08 48;12.5;1
4519;12 32.1;+08 48;15.5;2
4520;12 32.4;-07 15;    ;
4521;12 31.7;+64 05;13.0;2
4522;12 32.4;+09 19;12.5;1
4523;12 32.6;+15 19;15.0;2
4524;12 32.5;-11 53;14.0;3
4525;12 32.5;+30 26;13.0;2
4526;12 32.8;+07 51;11.0;1
4527;12 32.9;+02 48;11.5;1
4528;12 32.9;+11 28;13.0;2
4529;12 30.5;+20 38;15.0;2
4530;12 32.6;+41 29;    ;
4531;12 33.0;+13 13;13.5;2
4532;12 33.1;+06 37;12.5;1
4533;12 33.1;+02 28;14.5;2
4534;12 32.8;+35 40;13.0;2
4535;12 33.1;+08 21;11.0;1
4535;12 33.0;+08 24;14.5;3
4536;12 33.2;+02 20;11.0;1
4537;12 34.0;+50 58;16.0;3
4538;12 33.4;+03 28;15.0;2
4539;12 33.4;+18 21;13.5;2
4540;12 33.6;+15 42;13.0;1
4541;12 33.9;-00 11;14.0;2
4542;12 33.6;+50 58;15.5;2
4543;12 34.1;+06 15;14.5;2
4544;12 34.3;+03 11;14.5;2
4545;12 33.4;+63 40;13.0;2
4546;12 34.2;-03 39;12.0;1
4547;12 33.7;+59 04;15.5;2
4548;12 34.2;+14 38;11.5;1
4549;12 33.7;+59 04;15.5;2
4550;12 34.3;+12 22;12.5;1
4551;12 34.4;+12 24;13.0;2
4552;12 34.4;+12 42;11.5;1
4553;12 34.7;-39 18;    ;
4554;12 34.4;+11 19;    ;
4555;12 34.4;+26 40;13.5;2
4556;12 34.5;+27 04;14.5;2
4557;12 34.9;+27 05;15.5;2
4558;12 34.6;+27 09;15.0;2
4559;12 34.7;+28 06;10.5;1
4559;12 35.7;+28 00;15.5;2
4559;12 35.7;+27 54;15.5;2
